code,year,month,quarter,Производительность труда,Уровень иннов. активности,Удобства дороги,Удобства дома,Инвестиции на реконстр. и модер,Произ-во выс тех ур суб,Торговые площади,Доля продаж через интернет,Доля розничных сетей,Реальные доходы в % к соот пер,Уровень безраб квартал,Уровень безраб год,ИПР в % к соответ кв,ИПР в % к предыд кв,Прирост высокопроизв Мест тыс,Прирост высокопроизв Мест %,Номинальная зп руб,ИПЦ общий % к пред месяц,ИПЦ прод тов % к пред месяц,ИПЦ непрод тов % к пред месяц,ИПЦ услуги % к пред месяц,ИПР в % к соотв мес пред год,ИПР в % к пред мес
53,2022,3,1,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,103.6,3.4,3.1,101.8,94.8,-2.099,-2.8,44485.7,106.19,106.1,108.44,103.34,100.2,102.9
53,2022,4,2,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,101.1,3.7,3.1,93.63333333333333,97.86666666666667,-2.099,-2.8,44668.4,101.23,102.98,100.03,100.15,92.8,94.3
53,2022,5,2,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,101.1,3.7,3.1,93.63333333333333,97.86666666666667,-2.099,-2.8,45025.7,100.49,101.17,100.32,99.64,88.3,91.3
53,2022,6,2,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,101.1,3.7,3.1,93.63333333333333,97.86666666666667,-2.099,-2.8,47406.0,100.24,99.46,100.06,101.79,99.8,108.0
53,2022,7,3,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.2,2.7,3.1,89.16666666666667,100.2333333333333,-2.099,-2.8,47025.5,99.71,98.95,99.56,101.12,86.5,98.3
53,2022,8,3,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.2,2.7,3.1,89.16666666666667,100.2333333333333,-2.099,-2.8,45948.6,99.75,99.17,99.91,100.46,88.6,100.2
53,2022,9,3,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.2,2.7,3.1,89.16666666666667,100.2333333333333,-2.099,-2.8,46172.8,99.66,99.36,100.09,99.55,92.4,102.2
53,2022,10,4,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.0,2.7,3.1,87.16666666666667,104.7,-2.099,-2.8,46834.0,100.22,100.22,100.18,100.28,83.6,100.3
53,2022,11,4,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.0,2.7,3.1,87.16666666666667,104.7,-2.099,-2.8,47762.4,100.29,100.38,100.31,100.14,88.6,108.4
53,2022,12,4,98.1,9.86842105263158,49.26092130353123,594.2234324892182,20.0,129.7,145.4705368035084,4.1,42.2,102.0,2.7,3.1,87.16666666666667,104.7,-2.099,-2.8,63732.3,101.09,100.83,100.24,102.66,89.3,105.4
53,2023,1,1,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,105.8,3.1,2.3,95.26666666666664,98.3,5.8,7.8,50868.7,101.06,101.34,100.21,101.78,95.3,84.6
53,2023,2,1,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,105.8,3.1,2.3,95.26666666666664,98.3,5.8,7.8,47213.5,100.48,100.49,100.64,100.25,90.9,97.3
53,2023,3,1,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,105.8,3.1,2.3,95.26666666666664,98.3,5.8,7.8,50117.4,100.31,99.71,100.47,101.02,99.6,113.0
53,2023,4,2,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,103.2,2.8,2.3,107.4,99.13333333333333,5.8,7.8,49923.3,100.1,99.38,100.22,101.06,102.1,96.4
53,2023,5,2,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,103.2,2.8,2.3,107.4,99.13333333333333,5.8,7.8,53525.7,100.38,99.48,100.42,101.71,115.6,103.3
53,2023,6,2,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,103.2,2.8,2.3,107.4,99.13333333333333,5.8,7.8,56604.6,100.29,99.73,100.63,100.68,104.5,97.7
53,2023,7,3,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,100.5,1.8,2.3,102.2666666666667,98.06666666666666,5.8,7.8,53803.7,100.6,100.73,100.29,100.83,104.3,98.0
53,2023,8,3,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,100.5,1.8,2.3,102.2666666666667,98.06666666666666,5.8,7.8,52961.0,100.31,100.75,100.96,98.81,104.6,100.4
53,2023,9,3,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,100.5,1.8,2.3,102.2666666666667,98.06666666666666,5.8,7.8,54711.7,100.5,100.58,100.31,100.63,97.9,95.8
53,2023,10,4,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,114.3,1.7,2.3,106.2666666666667,109.6333333333333,5.8,7.8,53847.1,100.66,101.06,100.43,100.36,107.6,110.0
53,2023,11,4,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,114.3,1.7,2.3,106.2666666666667,109.6333333333333,5.8,7.8,54623.0,101.07,102.02,100.43,100.48,99.5,100.2
53,2023,12,4,,9.18580375782881,51.65813113928301,657.0725848764222,34.8,196.6,156.0103937567749,5.8,44.6,114.3,1.7,2.3,106.2666666666667,109.6333333333333,5.8,7.8,73462.9,100.93,101.32,101.14,100.05,111.7,118.7
53,2024,1,1,,,,,,,,,,108.7,1.7,,109.3333333333333,95.9,,,59722.1,100.8,101.08,100.19,101.21,108.1,81.8
53,2024,2,1,,,,,,,,,,108.7,1.7,,109.3333333333333,95.9,,,56501.6,100.85,100.95,100.4,101.32,115.2,103.6
53,2024,3,1,,,,,,,,,,108.7,1.7,,109.3333333333333,95.9,,,59105.2,100.1,100.05,99.93,100.42,104.1,102.2
53,2024,4,2,,,,,,,,,,108.6,1.3,,100.3333333333333,96.1,,,59300.0,100.41,100.25,100.34,100.75,107.4,99.4
53,2024,5,2,,,,,,,,,,108.6,1.3,,100.3333333333333,96.1,,,63453.6,100.63,99.85,101.08,101.17,98.3,94.6
53,2024,6,2,,,,,,,,,,108.6,1.3,,100.3333333333333,96.1,,,65316.8,100.1,99.33,100.18,101.12,94.8,94.2
53,2024,7,3,,,,,,,,,,,,,101.7666666666667,101.3333333333333,,,63315.0,101.49,101.23,100.13,103.68,104.1,107.7
53,2024,8,3,,,,,,,,,,,,,101.7666666666667,101.3333333333333,,,60968.3,99.98,99.76,100.69,99.38,96.6,93.2
53,2024,9,3,,,,,,,,,,,,,101.7666666666667,101.3333333333333,,,61553.8,100.8,100.44,100.92,101.13,103.8,103.0
53,2024,10,4,,,,,,,,,,,,,,,,,63472.1,100.43,101.0,100.77,99.21,96.3,102.0
53,2024,11,4,,,,,,,,,,,,,,,,,63963.1,101.51,102.58,100.56,101.27,98.9,102.9
53,2024,12,4,,,,,,,,,,,,,,,,,,101.75,102.93,101.29,100.7,90.9,109.0
53,2025,1,1,,,,,,,,,,,,,,,,,,101.04,101.76,100.61,100.53,,
54,2000,1,1,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,2,1,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,3,1,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,4,2,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,5,2,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,6,2,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,7,3,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,8,3,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,9,3,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,10,4,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,11,4,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2000,12,4,,,,185.6045289122523,,,,,,,,,,,,,,,,,,,
54,2001,1,1,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,2,1,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,3,1,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,4,2,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,5,2,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,6,2,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,7,3,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,8,3,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,9,3,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,10,4,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,11,4,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2001,12,4,,,,148.0934627736148,,,,,,,,,,,,,,,,,,,
54,2002,1,1,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,2,1,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,3,1,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,4,2,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,5,2,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,6,2,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,7,3,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,8,3,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,9,3,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,10,4,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,11,4,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2002,12,4,,,,154.9133805690544,,,,,,,,,,,,,,,,,,,
54,2003,1,1,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,2,1,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,3,1,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,4,2,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,5,2,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,6,2,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,7,3,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,8,3,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,9,3,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,10,4,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,11,4,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2003,12,4,,,,211.2043871436462,,,,,,,,,,,,,,,,,,,
54,2004,1,1,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,2,1,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,3,1,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,4,2,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,5,2,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,6,2,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,7,3,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,8,3,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,9,3,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,10,4,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,11,4,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2004,12,4,,,,263.8508592849099,,,,,,,,,,,,,,,,,,,
54,2005,1,1,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,2,1,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,3,1,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,4,2,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,5,2,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,6,2,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,7,3,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,8,3,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,9,3,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,10,4,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,11,4,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2005,12,4,,,,264.7703237723081,30.90135163121196,,,,,,,,,,,,,,,,,,
54,2006,1,1,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,2,1,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,3,1,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,4,2,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,5,2,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,6,2,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,7,3,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,8,3,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,9,3,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,10,4,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,11,4,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2006,12,4,,,,404.8247017001733,21.6,,,,,,,,,,,,,,,,,,
54,2007,1,1,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,2,1,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,3,1,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,4,2,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,5,2,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,6,2,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,7,3,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,8,3,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,9,3,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,10,4,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,11,4,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2007,12,4,,,,481.93527239154,18.77198817502385,,,,,,,,,,,,,,,,,,
54,2008,1,1,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,2,1,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,3,1,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,4,2,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,5,2,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,6,2,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,7,3,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,8,3,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,9,3,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,10,4,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,11,4,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2008,12,4,103.2,,,526.187484055068,16.48288773015372,,,,,,,,,,,,,,,,,,
54,2009,1,1,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,2,1,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,3,1,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,4,2,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,5,2,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,6,2,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,7,3,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,8,3,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,9,3,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,10,4,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,11,4,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2009,12,4,93.2,,,457.9590917496184,24.88923056832476,,,,20.1,,,,,,,,,,,,,,
54,2010,1,1,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,2,1,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,3,1,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,4,2,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,5,2,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,6,2,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,7,3,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,8,3,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,9,3,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,10,4,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,11,4,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2010,12,4,101.9,5.5,,517.9748418654601,25.06657355623728,,,,20.9,,,,,,,,,,,,,,
54,2011,1,1,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,2,1,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,3,1,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,4,2,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,5,2,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,6,2,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,7,3,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,8,3,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,9,3,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,10,4,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,11,4,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2011,12,4,104.2,8.2,99.4,562.1865666095093,23.32638658935885,,16.21369663065291,,21.7,,,,,,,,,,,,,,
54,2012,1,1,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,2,1,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,3,1,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,4,2,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,5,2,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,6,2,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,7,3,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,8,3,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,9,3,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,10,4,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,11,4,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2012,12,4,99.1,8.6,92.9,581.7587704485801,23.47849862579623,,23.17269977544334,,27.6,,,,,,44.5,13.4,,,,,,,
54,2013,1,1,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,23125.1,,,,,,
54,2013,2,1,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,22578.7,,,,,,
54,2013,3,1,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,24217.6,,,,,,
54,2013,4,2,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,25021.6,,,,,,
54,2013,5,2,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,24720.5,,,,,,
54,2013,6,2,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,25540.3,,,,,,
54,2013,7,3,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,25918.5,,,,,,
54,2013,8,3,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,24862.1,,,,,,
54,2013,9,3,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,25007.5,,,,,,
54,2013,10,4,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,26279.0,,,,,,
54,2013,11,4,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,26893.7,,,,,,
54,2013,12,4,104.6,9.9,88.2,632.6370068054181,20.9648892116284,,156.4857774141173,,30.8,,,,,,30.9,8.2,32898.3,,,,,,
54,2014,1,1,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,95.0,,,,,-7.9,-1.9,25439.3,,,,,,
54,2014,2,1,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,95.0,,,,,-7.9,-1.9,24570.8,,,,,,
54,2014,3,1,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,95.0,,,,,-7.9,-1.9,26252.5,,,,,,
54,2014,4,2,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,100.5,,,,,-7.9,-1.9,26786.2,,,,,,
54,2014,5,2,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,100.5,,,,,-7.9,-1.9,26857.0,,,,,,
54,2014,6,2,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,100.5,,,,,-7.9,-1.9,27559.9,,,,,,
54,2014,7,3,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,101.3,,,,,-7.9,-1.9,27309.5,,,,,,
54,2014,8,3,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,101.3,,,,,-7.9,-1.9,26759.8,,,,,,
54,2014,9,3,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,101.3,,,,,-7.9,-1.9,26767.3,,,,,,
54,2014,10,4,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,93.5,,,,,-7.9,-1.9,27613.1,,,,,,
54,2014,11,4,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,93.5,,,,,-7.9,-1.9,28104.8,,,,,,
54,2014,12,4,101.3,9.7,86.7,838.7953412242769,20.8,,188.0289621237628,1.1,32.6,93.5,,,,,-7.9,-1.9,33971.9,,,,,,
54,2015,1,1,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.2,,,100.1333333333333,96.96666666666664,-42.5,-10.7,26194.4,,,,,100.2,72.6
54,2015,2,1,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.2,,,100.1333333333333,96.96666666666664,-42.5,-10.7,25815.7,,,,,99.9,109.1
54,2015,3,1,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.2,,,100.1333333333333,96.96666666666664,-42.5,-10.7,27339.2,,,,,100.3,109.2
54,2015,4,2,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.4,,,98.73333333333336,101.6666666666667,-42.5,-10.7,28281.0,,,,,100.0,101.9
54,2015,5,2,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.4,,,98.73333333333336,101.6666666666667,-42.5,-10.7,27801.5,,,,,95.8,98.2
54,2015,6,2,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,94.4,,,98.73333333333336,101.6666666666667,-42.5,-10.7,28876.1,,,,,100.4,104.9
54,2015,7,3,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,102.9,,,102.2666666666667,104.5666666666667,-42.5,-10.7,28019.0,,,,,100.2,111.7
54,2015,8,3,99.1,9.4,88.57321521625846,937.1295063077628,23.1,,201.17530285879,4.54,37.9,102.9,,,102.2666666666667,104.5666666666667,-42.5,-10.7,26962.8,,,,,104.3,103.6
